time,open,high,low,close,tick_volume,spread,real_volume
2026-07-23 06:50:00,1.14299,1.14301,1.14293,1.14298,665,0,0
2026-07-23 06:55:00,1.14297,1.1430500000000001,1.14289,1.14291,533,0,0
2026-07-23 07:00:00,1.14291,1.14297,1.14283,1.14292,658,0,0
2026-07-23 07:05:00,1.14292,1.14344,1.14286,1.14343,838,0,0
2026-07-23 07:10:00,1.14343,1.14357,1.14333,1.1434,738,0,0
2026-07-23 07:15:00,1.1434,1.14343,1.14307,1.14308,709,0,0
2026-07-23 07:20:00,1.14308,1.14328,1.14306,1.14325,348,0,0
2026-07-23 07:25:00,1.14325,1.14351,1.14323,1.14349,649,0,0
2026-07-23 07:30:00,1.14349,1.14358,1.14339,1.14349,611,0,0
2026-07-23 07:35:00,1.14347,1.14349,1.14335,1.14336,338,0,0
2026-07-23 07:40:00,1.14336,1.14338,1.14319,1.14319,277,0,0
2026-07-23 07:45:00,1.14319,1.14343,1.14318,1.14324,408,0,0
2026-07-23 07:50:00,1.14324,1.14329,1.14314,1.14317,567,0,0
2026-07-23 07:55:00,1.14317,1.14329,1.14297,1.14326,533,0,0
2026-07-23 08:00:00,1.14326,1.14351,1.14325,1.14338,616,0,0
2026-07-23 08:05:00,1.14338,1.14347,1.1433,1.1434,424,0,0
2026-07-23 08:10:00,1.1434,1.14347,1.14324,1.14324,446,0,0
2026-07-23 08:15:00,1.14324,1.14326,1.14299,1.14303,421,0,0
2026-07-23 08:20:00,1.14303,1.14311,1.14286,1.14295,486,0,0
2026-07-23 08:25:00,1.14295,1.14307,1.14292,1.14306,426,0,0
2026-07-23 08:30:00,1.14306,1.14307,1.14289,1.14297,531,0,0
2026-07-23 08:35:00,1.14297,1.14311,1.14289,1.14298,409,0,0
2026-07-23 08:40:00,1.14298,1.14302,1.1429,1.143,408,0,0
2026-07-23 08:45:00,1.143,1.14308,1.14298,1.14298,287,0,0
2026-07-23 08:50:00,1.14298,1.143,1.14293,1.14295,360,0,0
2026-07-23 08:55:00,1.14295,1.14318,1.14293,1.14299,498,0,0
2026-07-23 09:00:00,1.14299,1.14331,1.14292,1.14307,1080,0,0
2026-07-23 09:05:00,1.14308,1.14314,1.14283,1.14289,761,0,0
2026-07-23 09:10:00,1.14289,1.14318,1.14288,1.1431499999999999,613,0,0
2026-07-23 09:15:00,1.1431499999999999,1.14319,1.1429,1.14292,1048,0,0
2026-07-23 09:20:00,1.14292,1.14302,1.14287,1.14296,425,0,0
2026-07-23 09:25:00,1.14296,1.14296,1.14277,1.14286,540,0,0
2026-07-23 09:30:00,1.14286,1.14288,1.14265,1.1427100000000001,753,0,0
2026-07-23 09:35:00,1.1427100000000001,1.14276,1.14253,1.14256,475,0,0
2026-07-23 09:40:00,1.14256,1.14273,1.14245,1.14265,727,0,0
2026-07-23 09:45:00,1.14266,1.1428099999999999,1.1426,1.14276,654,0,0
2026-07-23 09:50:00,1.14276,1.14278,1.14255,1.14259,759,0,0
2026-07-23 09:55:00,1.14259,1.14261,1.14238,1.14254,833,0,0
2026-07-23 10:00:00,1.14254,1.14267,1.1421999999999999,1.1421999999999999,1470,0,0
2026-07-23 10:05:00,1.1421999999999999,1.14243,1.1421999999999999,1.14237,945,0,0
2026-07-23 10:10:00,1.14237,1.1427100000000001,1.14229,1.1427,1191,0,0
2026-07-23 10:15:00,1.14269,1.14277,1.14256,1.1427100000000001,923,0,0
2026-07-23 10:20:00,1.1427100000000001,1.14273,1.14238,1.1424,765,0,0
2026-07-23 10:25:00,1.1424,1.14261,1.14238,1.14256,764,0,0
2026-07-23 10:30:00,1.14256,1.14276,1.14248,1.14267,793,0,0
2026-07-23 10:35:00,1.14267,1.1427100000000001,1.14251,1.14255,694,0,0
2026-07-23 10:40:00,1.14255,1.14263,1.14222,1.14226,847,0,0
2026-07-23 10:45:00,1.14226,1.1424,1.14197,1.14237,1203,0,0
2026-07-23 10:50:00,1.14237,1.14257,1.14222,1.14226,1048,0,0
2026-07-23 10:55:00,1.14226,1.14257,1.14218,1.1424400000000001,1288,0,0
2026-07-23 11:00:00,1.14245,1.14253,1.14223,1.14225,1199,0,0
2026-07-23 11:05:00,1.14225,1.14242,1.14213,1.1423,991,0,0
2026-07-23 11:10:00,1.1423,1.14235,1.14193,1.14194,675,0,0
2026-07-23 11:15:00,1.14194,1.14196,1.14167,1.14172,888,0,0
2026-07-23 11:20:00,1.14173,1.14191,1.14167,1.14171,924,0,0
2026-07-23 11:25:00,1.14171,1.14177,1.14158,1.14172,821,0,0
2026-07-23 11:30:00,1.14172,1.14172,1.14123,1.14124,1015,0,0
2026-07-23 11:35:00,1.14124,1.14136,1.14096,1.14101,1059,0,0
2026-07-23 11:40:00,1.14103,1.14107,1.1407,1.14093,1315,0,0
2026-07-23 11:45:00,1.14093,1.14107,1.14085,1.14089,1011,0,0
2026-07-23 11:50:00,1.14089,1.14119,1.14085,1.14116,1050,0,0
2026-07-23 11:55:00,1.14117,1.14121,1.14104,1.14105,906,0,0
2026-07-23 12:00:00,1.14105,1.1415,1.141,1.1414900000000001,1095,0,0
2026-07-23 12:05:00,1.1414900000000001,1.14154,1.14127,1.14136,811,0,0
2026-07-23 12:10:00,1.14135,1.14142,1.14107,1.14107,704,0,0
2026-07-23 12:15:00,1.14106,1.14133,1.14106,1.1412200000000001,622,0,0
2026-07-23 12:20:00,1.1412200000000001,1.14128,1.14107,1.14116,624,0,0
2026-07-23 12:25:00,1.14116,1.14123,1.14097,1.14102,683,0,0
2026-07-23 12:30:00,1.14102,1.14115,1.14096,1.14109,904,0,0
2026-07-23 12:35:00,1.14109,1.1412499999999999,1.14105,1.14118,832,0,0
2026-07-23 12:40:00,1.14118,1.14146,1.14108,1.14143,877,0,0
2026-07-23 12:45:00,1.14142,1.1414900000000001,1.14117,1.1412499999999999,590,0,0
2026-07-23 12:50:00,1.1412499999999999,1.14139,1.14115,1.14136,512,0,0
2026-07-23 12:55:00,1.14137,1.14144,1.1412200000000001,1.14132,976,0,0
2026-07-23 13:00:00,1.14132,1.14135,1.14116,1.14119,787,0,0
2026-07-23 13:05:00,1.14119,1.14129,1.14096,1.14103,985,0,0
2026-07-23 13:10:00,1.14102,1.14108,1.14086,1.14102,805,0,0
2026-07-23 13:15:00,1.14102,1.14107,1.14075,1.14075,760,0,0
2026-07-23 13:20:00,1.14075,1.14084,1.14058,1.14069,1061,0,0
2026-07-23 13:25:00,1.1407,1.14083,1.14068,1.14078,680,0,0
2026-07-23 13:30:00,1.14078,1.14101,1.14065,1.14076,1132,0,0
2026-07-23 13:35:00,1.14077,1.14089,1.14065,1.14085,774,0,0
2026-07-23 13:40:00,1.14085,1.14087,1.14063,1.14068,680,0,0
2026-07-23 13:45:00,1.14068,1.14071,1.14036,1.14049,988,0,0
2026-07-23 13:50:00,1.14049,1.14079,1.14031,1.14076,987,0,0
2026-07-23 13:55:00,1.14076,1.14084,1.14039,1.14045,1180,0,0
2026-07-23 14:00:00,1.14045,1.14047,1.14024,1.14041,1105,0,0
2026-07-23 14:05:00,1.14041,1.1405,1.14025,1.14045,824,0,0
2026-07-23 14:10:00,1.14045,1.14068,1.14039,1.14059,862,0,0
2026-07-23 14:15:00,1.14059,1.14062,1.14023,1.14028,992,0,0
2026-07-23 14:20:00,1.14028,1.14028,1.13988,1.13996,968,0,0
2026-07-23 14:25:00,1.13996,1.14006,1.13971,1.1398,1157,0,0
2026-07-23 14:30:00,1.13978,1.13988,1.13907,1.13918,1336,0,0
2026-07-23 14:35:00,1.13917,1.13918,1.1386,1.13868,1794,0,0
2026-07-23 14:40:00,1.13868,1.13877,1.13833,1.13873,1609,0,0
2026-07-23 14:45:00,1.13874,1.13925,1.13873,1.13913,1491,0,0
2026-07-23 14:50:00,1.13913,1.13964,1.13911,1.13924,1225,0,0
2026-07-23 14:55:00,1.13924,1.13953,1.1391499999999999,1.13948,966,0,0
2026-07-23 15:00:00,1.13948,1.1395,1.139,1.13918,1159,0,0
2026-07-23 15:05:00,1.13918,1.13934,1.1390500000000001,1.13925,986,0,0
2026-07-23 15:10:00,1.13925,1.13952,1.13924,1.13946,833,0,0
2026-07-23 15:15:00,1.13946,1.13959,1.13858,1.13869,1208,0,0
2026-07-23 15:20:00,1.13868,1.13868,1.13809,1.13825,1411,0,0
2026-07-23 15:25:00,1.13825,1.13865,1.13811,1.13849,1056,0,0
2026-07-23 15:30:00,1.13849,1.13857,1.1381999999999999,1.13847,1104,0,0
2026-07-23 15:35:00,1.13847,1.1385399999999999,1.13798,1.13821,1583,0,0
2026-07-23 15:40:00,1.13821,1.13821,1.13769,1.1378300000000001,1737,0,0
2026-07-23 15:45:00,1.13784,1.13808,1.13757,1.138,1378,0,0
2026-07-23 15:50:00,1.138,1.13821,1.13776,1.13819,1369,0,0
2026-07-23 15:55:00,1.1381999999999999,1.13859,1.13815,1.13852,1223,0,0
2026-07-23 16:00:00,1.13851,1.13864,1.13795,1.13807,1530,0,0
2026-07-23 16:05:00,1.13807,1.13817,1.13738,1.13746,1984,0,0
2026-07-23 16:10:00,1.13746,1.13754,1.13681,1.13689,1865,0,0
2026-07-23 16:15:00,1.13689,1.13733,1.13683,1.1372200000000001,1570,0,0
2026-07-23 16:20:00,1.1372200000000001,1.13752,1.13719,1.13745,1462,0,0
2026-07-23 16:25:00,1.13745,1.13789,1.13734,1.13784,1226,0,0
2026-07-23 16:30:00,1.13784,1.13824,1.13774,1.13822,1726,0,0
2026-07-23 16:35:00,1.13822,1.13858,1.1381000000000001,1.13823,1997,0,0
2026-07-23 16:40:00,1.13823,1.13834,1.13784,1.13786,1731,0,0
2026-07-23 16:45:00,1.13786,1.13794,1.1375899999999999,1.13794,1699,0,0
2026-07-23 16:50:00,1.13795,1.13796,1.13762,1.13779,1588,0,0
2026-07-23 16:55:00,1.13778,1.13792,1.1372200000000001,1.13726,1674,0,0
2026-07-23 17:00:00,1.13726,1.13762,1.13693,1.13694,1680,0,0
2026-07-23 17:05:00,1.13694,1.13731,1.13676,1.137,1874,0,0
2026-07-23 17:10:00,1.137,1.13724,1.13684,1.13716,2088,0,0
2026-07-23 17:15:00,1.13716,1.13726,1.13647,1.13655,1855,0,0
2026-07-23 17:20:00,1.13655,1.13691,1.13639,1.13689,1661,0,0
2026-07-23 17:25:00,1.13689,1.13706,1.13677,1.13703,1705,0,0
2026-07-23 17:30:00,1.13703,1.13728,1.1368800000000001,1.13711,1476,0,0
2026-07-23 17:35:00,1.13711,1.13738,1.13695,1.13729,1455,0,0
2026-07-23 17:40:00,1.13728,1.13737,1.13674,1.13677,1380,0,0
2026-07-23 17:45:00,1.13677,1.1369799999999999,1.13659,1.1366,1360,0,0
2026-07-23 17:50:00,1.1366,1.13677,1.13644,1.13648,1422,0,0
2026-07-23 17:55:00,1.1365,1.13717,1.13646,1.13715,1944,0,0
2026-07-23 18:00:00,1.13715,1.13746,1.13704,1.13742,1978,0,0
2026-07-23 18:05:00,1.13742,1.13755,1.13704,1.13707,1326,0,0
2026-07-23 18:10:00,1.13707,1.13743,1.13702,1.13736,1363,0,0
2026-07-23 18:15:00,1.13736,1.13757,1.13717,1.13719,1430,0,0
2026-07-23 18:20:00,1.13719,1.13728,1.1368,1.13704,2001,0,0
2026-07-23 18:25:00,1.13705,1.13736,1.137,1.13713,1301,0,0
2026-07-23 18:30:00,1.13713,1.13713,1.13667,1.13683,1731,0,0
2026-07-23 18:35:00,1.13683,1.13743,1.13659,1.13736,1789,0,0
2026-07-23 18:40:00,1.13736,1.13763,1.13728,1.13733,1444,0,0
2026-07-23 18:45:00,1.13734,1.13737,1.13709,1.13729,1037,0,0
2026-07-23 18:50:00,1.13729,1.1374900000000001,1.13712,1.13746,1193,0,0
2026-07-23 18:55:00,1.13746,1.13756,1.13705,1.13726,1169,0,0
2026-07-23 19:00:00,1.13727,1.13761,1.13724,1.13743,1294,0,0
2026-07-23 19:05:00,1.13743,1.13751,1.13729,1.13734,891,0,0
2026-07-23 19:10:00,1.13734,1.13779,1.13734,1.13773,995,0,0
2026-07-23 19:15:00,1.13773,1.13786,1.13728,1.13738,963,0,0
2026-07-23 19:20:00,1.13738,1.13757,1.13736,1.1375,1047,0,0
2026-07-23 19:25:00,1.1375,1.13785,1.13747,1.13784,927,0,0
2026-07-23 19:30:00,1.13784,1.13797,1.13773,1.13778,1023,0,0
2026-07-23 19:35:00,1.13778,1.13785,1.1375899999999999,1.13769,1085,0,0
2026-07-23 19:40:00,1.13769,1.13796,1.13758,1.13785,1042,0,0
2026-07-23 19:45:00,1.13786,1.13794,1.13767,1.1379,952,0,0
2026-07-23 19:50:00,1.1379,1.13801,1.1378300000000001,1.13787,903,0,0
2026-07-23 19:55:00,1.13787,1.13804,1.13786,1.138,859,0,0
2026-07-23 20:00:00,1.138,1.13811,1.13782,1.1379299999999999,1352,0,0
2026-07-23 20:05:00,1.13794,1.13807,1.13769,1.13785,1057,0,0
2026-07-23 20:10:00,1.13784,1.13784,1.13767,1.13769,949,0,0
2026-07-23 20:15:00,1.13769,1.13785,1.13761,1.13777,1023,0,0
2026-07-23 20:20:00,1.13778,1.13786,1.13763,1.13768,820,0,0
2026-07-23 20:25:00,1.13768,1.13773,1.13755,1.1376,974,0,0
2026-07-23 20:30:00,1.1376,1.13763,1.13745,1.13754,917,0,0
2026-07-23 20:35:00,1.13754,1.13757,1.13742,1.13757,921,0,0
2026-07-23 20:40:00,1.13757,1.13758,1.13738,1.13739,821,0,0
2026-07-23 20:45:00,1.13739,1.13748,1.13731,1.13738,801,0,0
2026-07-23 20:50:00,1.13738,1.13752,1.13734,1.13744,612,0,0
2026-07-23 20:55:00,1.13744,1.13746,1.13713,1.13714,757,0,0
2026-07-23 21:00:00,1.13714,1.13731,1.13711,1.13724,996,0,0
2026-07-23 21:05:00,1.13724,1.13747,1.1372200000000001,1.1374,597,0,0
2026-07-23 21:10:00,1.1374,1.13752,1.13733,1.13742,772,0,0
2026-07-23 21:15:00,1.13742,1.13755,1.13727,1.13733,746,0,0
2026-07-23 21:20:00,1.13733,1.13737,1.13727,1.1373199999999999,742,0,0
2026-07-23 21:25:00,1.1373199999999999,1.13756,1.13729,1.13751,754,0,0
2026-07-23 21:30:00,1.13751,1.13764,1.13748,1.13757,674,0,0
2026-07-23 21:35:00,1.13757,1.1375899999999999,1.13744,1.1374900000000001,639,0,0
2026-07-23 21:40:00,1.1374900000000001,1.1374900000000001,1.13738,1.13746,548,0,0
2026-07-23 21:45:00,1.13746,1.13755,1.1374,1.13751,466,0,0
2026-07-23 21:50:00,1.13751,1.13753,1.13745,1.13747,560,0,0
2026-07-23 21:55:00,1.13748,1.13765,1.13743,1.13763,758,0,0
2026-07-23 22:00:00,1.13762,1.13782,1.13757,1.13764,735,0,0
2026-07-23 22:05:00,1.13764,1.13766,1.13753,1.13757,177,0,0
2026-07-23 22:10:00,1.13757,1.13764,1.1375,1.13752,328,0,0
2026-07-23 22:15:00,1.13752,1.1375899999999999,1.1374,1.1374,568,0,0
2026-07-23 22:20:00,1.1374,1.13748,1.13737,1.13745,774,0,0
2026-07-23 22:25:00,1.13745,1.13771,1.13744,1.13769,716,0,0
2026-07-23 22:30:00,1.13769,1.138,1.13769,1.13773,1136,0,0
2026-07-23 22:35:00,1.13773,1.13778,1.13768,1.13772,561,0,0
2026-07-23 22:40:00,1.13772,1.13775,1.13758,1.1376,496,0,0
2026-07-23 22:45:00,1.1375899999999999,1.13765,1.1375,1.13761,564,0,0
2026-07-23 22:50:00,1.13762,1.13781,1.13762,1.13778,907,0,0
2026-07-23 22:55:00,1.13779,1.13788,1.13771,1.13775,951,0,0
2026-07-23 23:00:00,1.13776,1.13796,1.13775,1.1379,877,0,0
2026-07-23 23:05:00,1.1379,1.13795,1.13784,1.1379,452,0,0
2026-07-23 23:10:00,1.1379,1.13791,1.13777,1.13781,416,0,0
2026-07-23 23:15:00,1.13781,1.13784,1.1377,1.13775,363,0,0
2026-07-23 23:20:00,1.13775,1.13781,1.13773,1.13779,186,0,0
2026-07-23 23:25:00,1.13778,1.1379299999999999,1.13777,1.13792,314,0,0
2026-07-23 23:30:00,1.13792,1.13801,1.13776,1.13776,383,0,0
2026-07-23 23:35:00,1.13776,1.13777,1.13768,1.13771,247,0,0
2026-07-23 23:40:00,1.13771,1.1378,1.13767,1.13777,209,0,0
2026-07-23 23:45:00,1.13777,1.1378300000000001,1.13772,1.13774,305,0,0
2026-07-23 23:50:00,1.13775,1.13775,1.13765,1.13771,268,0,0
2026-07-23 23:55:00,1.13771,1.1378,1.13767,1.13769,547,0,0
2026-07-24 00:00:00,1.1375,1.1375,1.1373,1.13737,63,0,0
2026-07-24 00:05:00,1.13737,1.13774,1.13734,1.13752,45,0,0
2026-07-24 00:10:00,1.13752,1.1377,1.13752,1.13764,48,2,0
2026-07-24 00:15:00,1.13764,1.1377,1.13758,1.13758,16,10,0
2026-07-24 00:20:00,1.13764,1.13776,1.13758,1.13776,28,0,0
2026-07-24 00:25:00,1.13776,1.1378,1.13746,1.13771,18,0,0
2026-07-24 00:30:00,1.13771,1.13779,1.13768,1.13776,23,0,0
2026-07-24 00:35:00,1.13776,1.13776,1.13763,1.13764,37,0,0
